x1,x2,y
0.26152304609218435,0.4603206412825651,0.5397882702429534
0.264128256513026,0.4661322645290581,0.5375504295828334
0.2667334669338677,0.4719438877755511,0.5353393154997151
0.2693386773547094,0.47775551102204405,0.5331535326037832
0.27194388777555106,0.48356713426853704,0.5309917493634574
0.2745490981963927,0.48937875751503,0.5288526942601969
0.27715430861723445,0.495190380761523,0.5267351522134028
0.2797595190380761,0.501002004008016,0.5246379612534768
0.2823647294589178,0.5068136272545091,0.5225600094231021
0.2849699398797595,0.512625250501002,0.5205002318886243
0.2875751503006012,0.518436873747495,0.5184576082450285
0.2901803607214428,0.524248496993988,0.5164311599994827
0.29278557114228454,0.530060120240481,0.5144199482197239
0.29539078156312626,0.535871743486974,0.512423071334761
0.29799599198396787,0.541683366733467,0.5104396630764432
0.3006012024048096,0.5474949899799599,0.5084688905514128
0.3032064128256513,0.5533066132264529,0.5065099524338401
0.3058116232464929,0.5591182364729459,0.5045620772701411
0.30841683366733463,0.5649298597194389,0.5026245218876004
0.31102204408817635,0.5707414829659319,0.5006965698994739
0.31362725450901796,0.5765531062124248,0.4987775302997593
0.3162324649298597,0.5823647294589178,0.4968667361413455
0.3188376753507014,0.5881763527054108,0.4949635432917675
0.321442885771543,0.5939879759519038,0.49306732926123265
0.3240480961923847,0.5997995991983968,0.4911774920980059
0.32665330661322645,0.6056112224448897,0.4892934493466087
0.32925851703406805,0.6114228456913827,0.48741463706464333
0.3318637274549098,0.6172344689378757,0.48554050889436084
0.3344689378757515,0.6230460921843687,0.4836705351853806
0.33707414829659316,0.6288577154308617,0.4818042021652425
0.3396793587174348,0.6346693386773546,0.47994101115470533
0.34228456913827654,0.6404809619238476,0.4780804778249366
0.3448897795591182,0.6462925851703406,0.47622213149393866
0.34749498997995987,0.6521042084168336,0.4743655144597498
0.3501002004008016,0.6579158316633266,0.4725101813681285
0.3527054108216432,0.6637274549098197,0.47065569861259066
0.3553106212424849,0.6695390781563126,0.46880164376482114
0.35791583166332663,0.6753507014028056,0.46694760503360533
0.36052104208416824,0.6811623246492986,0.4650931807505704
0.36312625250500996,0.6869739478957916,0.4632379788811246
0.3657314629258517,0.6927855711422846,0.46138161655909854
0.3683366733466933,0.6985971943887775,0.4595237196436939
0.370941883767535,0.7044088176352705,0.4576639222974302
0.3735470941883767,0.7102204408817635,0.45580186658387073
0.37615230460921834,0.7160320641282565,0.45393720208398464
0.37875751503006005,0.7218436873747495,0.4520695855300779
0.3813627254509018,0.7276553106212424,0.4501986804562907
0.3839679358717434,0.7334669338677354,0.44832415686472465
0.3865731462925851,0.7392785571142284,0.4464456909063214
0.3891783567134268,0.7450901803607214,0.44456296457566485
0.39178356713426843,0.7509018036072144,0.44267566541893727
0.39438877755511015,0.7567134268537073,0.44078348625429925
0.39699398797595187,0.7625250501002003,0.43888612490401147
0.3995991983967936,0.7683366733466933,0.43698328393765695
0.4022044088176352,0.7741482965931863,0.43507467042585857
0.4048096192384769,0.7799599198396793,0.4331599957039253
0.40741482965931863,0.7857715430861724,0.43123897514488985
0.41002004008016024,0.7915831663326653,0.42931132794143506
0.41262525050100196,0.7973947895791583,0.4273767768962341
0.4152304609218437,0.8032064128256513,0.4254350482202542
0.4178356713426853,0.8090180360721443,0.4234858713386037
0.420440881763527,0.8148296593186373,0.4215289787035219
0.4230460921843687,0.8206412825651302,0.4195641056141337
0.42565130260521034,0.8264529058116232,0.41759099004261435
0.42825651302605205,0.8322645290581162,0.4156093724664268
0.4308617234468938,0.8380761523046092,0.4136189957063121
0.4334669338677354,0.8438877755511022,0.4116196047697313
0.4360721442885771,0.8496993987975952,0.40961094669947556
0.4386773547094188,0.8555110220440881,0.40759277042716846
0.44128256513026043,0.8613226452905811,0.4055648266314096
0.44388777555110215,0.8671342685370741,0.40352686760031253
0.44649298597194387,0.8729458917835671,0.4014786470982055
0.4490981963927855,0.87875751503006,0.39941992023627887
0.4517034068136272,0.884569138276553,0.3973504433469674
0.4543086172344689,0.890380761523046,0.3952699738618706
0.4569138276553105,0.896192384769539,0.39317827019302254
0.45951903807615224,0.902004008016032,0.3910750916173319
0.46212424849699396,0.9078156312625251,0.38896019816402033
0.46472945891783557,0.913627254509018,0.38683335050489787
0.4673346693386773,0.919438877755511,0.38469430984731895
0.469939879759519,0.925250501002004,0.38254283782967086
0.4725450901803606,0.931062124248497,0.38037869641925387
0.47515030060120234,0.93687374749499,0.3782016478124189
0.47775551102204405,0.942685370741483,0.37601145433683003
0.48036072144288566,0.9484969939879759,0.37380787835573265
0.4829659318637274,0.9543086172344689,0.3715906821741064
0.4855711422845691,0.9601202404809619,0.3693596279465899
0.4881763527054107,0.9659318637274549,0.3671144775870694
0.49078156312625243,0.9717434869739479,0.3648549926798279
0.49338677354709415,0.9775551102204408,0.3625809343921512
0.49599198396793576,0.9833667334669338,0.3602920633882995
0.4985971943887775,0.9891783567134268,0.3579881397447492
0.5012024048096192,0.9949899799599198,0.3556689228666162
0.5038076152304608,1.0008016032064129,0.35333417140517626
0.5064128256513025,1.0066132264529057,0.3509836431763986
0.5090180360721442,1.0124248496993988,0.3486170950804134
0.5116232464929859,1.0182364729458917,0.3462342830218372
0.5142284569138276,1.0240480961923848,0.3438349618308797
0.5168336673346693,1.0298597194388779,0.34141888518516245
0.5194388777555109,1.0356713426853708,0.3389858055321778
0.5220440881763526,1.0414829659318638,0.3365354740123203
0.5246492985971943,1.0472945891783567,0.3340676403824282
0.5272545090180359,1.0531062124248498,0.3315820529397652
0.5298597194388777,1.0589178356713427,0.329078458446388
0.5324649298597194,1.0647294589178358,0.32655660205383136
0.535070140280561,1.0705410821643286,0.32401622722805884
0.5376753507014027,1.0763527054108217,0.32145707567461634
0.5402805611222444,1.0821643286573146,0.318878887263936
0.542885771543086,1.0879759519038077,0.316281399956732
0.5454909819639278,1.0937875751503006,0.3136643497294399
0.5480961923847695,1.0995991983967937,0.31102747049963847
0.5507014028056111,1.1054108216432867,0.30837049405141176
0.5533066132264528,1.1112224448897796,0.30569314996059277
0.5559118236472945,1.1170340681362727,0.30299516551984196
0.5585170340681361,1.1228456913827656,0.3002762656635122
0.5611222444889779,1.1286573146292587,0.2975361728922481
0.5637274549098196,1.1344689378757515,0.2947746071972757
0.5663326653306613,1.1402805611222446,0.2919912859843299
0.5689378757515029,1.1460921843687375,0.28918592399717824
0.5715430861723446,1.1519038076152306,0.28635823324068943
0.5741482965931863,1.1577154308617235,0.2835079229034028
0.5767535070140279,1.1635270541082166,0.2806346992795515
0.5793587174348697,1.1693386773547094,0.27773826569049437
0.5819639278557114,1.1751503006012025,0.2748183224055095
0.584569138276553,1.1809619238476954,0.2718745665619058
0.5871743486973947,1.1867735470941885,0.26890669208440404
0.5897795591182364,1.1925851703406813,0.26591438960374586
0.592384769539078,1.1983967935871744,0.26289734637448015
0.5949899799599198,1.2042084168336673,0.25985524619188655
0.5975951903807615,1.2100200400801604,0.2567877693079851
0.6002004008016031,1.2158316633266533,0.2536945923465905
0.6028056112224448,1.2216432865731464,0.2505753882173604
0.6054108216432864,1.2274549098196395,0.24742982602879596
0.6080160320641281,1.2332665330661323,0.24425757100014295
0.6106212424849699,1.2390781563126254,0.24105828437214938
0.6132264529058115,1.2448897795591183,0.2378316233166315
0.6158316633266532,1.2507014028056114,0.2345772408447984
0.6184368737474949,1.2565130260521042,0.23129478571428885
0.6210420841683365,1.2623246492985973,0.22798390233486854
0.6236472945891782,1.2681362725450902,0.22464423067274097
0.6262525050100199,1.2739478957915833,0.2212754061534178
0.6288577154308616,1.2797595190380762,0.2178770595631014
0.6314629258517033,1.2855711422845693,0.2144488169485239
0.634068136272545,1.2913827655310621,0.21099029951519324
0.6366733466933866,1.2971943887775552,0.20750112352398903
0.6392785571142283,1.303006012024048,0.2039809001860588
0.64188376753507,1.3088176352705412,0.20042923555595224
0.6444889779559116,1.314629258517034,0.19684573042294473
0.6470941883767534,1.3204408817635271,0.19322998020048524
0.6496993987975951,1.32625250501002,0.1895815748137169
0.6523046092184367,1.332064128256513,0.18590009858500348
0.6549098196392784,1.337875751503006,0.18218513011740825
0.6575150300601201,1.343687374749499,0.17843624217605555
0.6601202404809617,1.3494989979959922,0.17465300156731825
0.6627254509018035,1.355310621242485,0.17083496901576134
0.6653306613226452,1.3611222444889781,0.16698169903877702
0.6679358717434868,1.366933867735471,0.16309273981884548
0.6705410821643285,1.372745490981964,0.15916763307334753
0.6731462925851702,1.378557114228457,0.1552059139218631
0.6757515030060118,1.38436873747495,0.1512071107508786
0.6783567134268536,1.390180360721443,0.14717074507583272
0.6809619238476953,1.395991983967936,0.14309633140042036
0.6835671342685369,1.4018036072144289,0.13898337707308117
0.6861723446893786,1.407615230460922,0.1348313821405879
0.6887775551102203,1.4134268537074148,0.13063983919865782
0.691382765531062,1.419238476953908,0.12640823323949682
0.6939879759519036,1.4250501002004008,0.12213604149619747
0.6965931863727454,1.4308617234468939,0.11782273328389449
0.6991983967935871,1.4366733466933868,0.11346776983759406
0.7018036072144287,1.4424849699398798,0.10907060414657768
0.7044088176352704,1.4482965931863727,0.10463068078529027
0.7070140280561121,1.4541082164328658,0.10014743574060846
0.7096192384769537,1.4599198396793587,0.09562029623539409
0.7122244488977955,1.4657314629258518,0.09104868054822322
0.7148296593186372,1.4715430861723449,0.08643199782918909
0.7174348697394788,1.4773547094188377,0.0817696479116657
0.7200400801603205,1.4831663326653308,0.0770610211199203
0.7226452905811622,1.4889779559118237,0.07230549807246109
0.7252505010020038,1.4947895791583168,0.06750244948099599
0.7278557114228456,1.5006012024048097,0.06265123594488592
0.7304609218436873,1.5064128256513027,0.057751207740959785
0.7330661322645289,1.5122244488977956,0.05280170460856784
0.7356713426853706,1.5180360721442887,0.04780205552973342
0.7382765531062123,1.5238476953907816,0.04275157850427132
0.7408817635270539,1.5296593186372747,0.03764958031972514
0.7434869739478956,1.5354709418837675,0.03249535631598389
0.7460921843687374,1.5412825651302606,0.027288190144420986
0.748697394789579,1.5470941883767535,0.02202735352140732
